ts;station_id;sensor0;sensor1;sensor2;sensor3
2021-02-02 15:52:00;ST0002;6.2044;6.2114;6.21;7.7067
2021-02-02 15:52:00;ST0001;2.2222;2.2124;2.2398;2.193
2021-02-02 15:53:00;ST0001;2.2013;2.1843;2.1912;2.1837
2021-02-02 15:53:00;ST0002;6.2009;6.1834;6.1977;7.7128
2021-02-02 15:54:00;ST0002;6.1624;6.1603;6.1476;7.6577
2021-02-02 15:54:00;ST0001;2.1278;2.1426;2.1574;2.1658
2021-02-02 15:55:00;ST0001;2.1195;2.1023;2.1398;2.1185
2021-02-02 15:55:00;ST0002;6.1084;6.1108;6.1072;7.6353
2021-02-02 15:56:00;ST0002;6.1174;6.1077;6.1191;7.6023
2021-02-02 15:56:00;ST0001;2.1216;2.0985;2.1591;2.1099
2021-02-02 15:57:00;ST0002;6.0762;6.0512;6.064;7.5773
2021-02-02 15:57:00;ST0001;2.0651;2.0719;2.0549;2.0854
2021-02-02 15:58:00;ST0002;6.0345;6.0362;6.0549;7.5375
2021-02-02 15:58:00;ST0001;2.0617;2.0458;2.0749;2.0627
2021-02-02 15:59:00;ST0002;5.9886;5.9966;5.9939;7.4725
2021-02-02 15:59:00;ST0001;1.991;2.0072;1.9263;1.9923
2021-02-02 16:00:00;ST0001;2.006;1.998;1.924;2.0193
2021-02-02 16:00:00;ST0002;6.0054;6.012;6.0354;7.5296
2021-02-02 16:01:00;ST0001;1.9986;2.012;1.9563;1.9799
2021-02-02 16:01:00;ST0002;5.9878;5.9966;5.9823;7.4771
2021-02-02 16:02:00;ST0001;1.9066;1.9374;1.915;1.9254
2021-02-02 16:02:00;ST0002;5.9141;5.9229;5.9206;7.4281
2021-02-02 16:03:00;ST0002;5.8668;5.8897;5.8787;7.3777
2021-02-02 16:03:00;ST0001;1.8979;1.8736;1.9198;1.8841
2021-02-02 16:04:00;ST0001;1.891;1.885;1.9729;1.8837
2021-02-02 16:04:00;ST0002;5.8696;5.8865;5.8616;7.3895
2021-02-02 16:05:00;ST0002;5.8636;5.8637;5.8752;7.3647
2021-02-02 16:05:00;ST0001;1.8555;1.8542;1.8838;1.8809
2021-02-02 16:06:00;ST0001;1.8487;1.865;1.7886;1.8556
2021-02-02 16:06:00;ST0002;5.8519;5.8721;5.8554;7.354
2021-02-02 16:07:00;ST0001;1.8362;1.8617;1.8507;1.8537
2021-02-02 16:07:00;ST0002;5.8503;5.8564;5.8514;7.3714
2021-02-02 16:08:00;ST0001;1.8637;1.8694;1.9543;1.8609
2021-02-02 16:08:00;ST0002;5.8782;5.8744;5.8616;7.3638
2021-02-02 16:09:00;ST0001;1.8013;1.8071;1.7851;1.814
2021-02-02 16:09:00;ST0002;5.8087;5.818;5.8022;7.3086
2021-02-02 16:10:00;ST0001;1.8059;1.7936;1.7595;1.7893
2021-02-02 16:10:00;ST0002;5.7929;5.7952;5.787;7.2892
2021-02-02 16:11:00;ST0001;1.785;1.7727;1.7714;1.7778
2021-02-02 16:11:00;ST0002;5.7697;5.7699;5.7714;7.2612
2021-02-02 16:12:00;ST0001;1.7524;1.758;1.7479;1.7575
2021-02-02 16:12:00;ST0002;5.7452;5.7723;5.7538;7.2632
2021-02-02 16:13:00;ST0002;5.7478;5.7388;5.7738;7.2501
2021-02-02 16:13:00;ST0001;1.7665;1.7519;1.7941;1.7681
2021-02-02 16:14:00;ST0001;1.7316;1.7389;1.5805;1.7348
2021-02-02 16:14:00;ST0002;5.7318;5.7504;5.7318;7.2218
2021-02-02 16:15:00;ST0001;1.7015;1.6994;1.8359;1.7119
2021-02-02 16:15:00;ST0002;5.7106;5.7129;5.7065;7.2201
2021-02-02 16:16:00;ST0002;5.7129;5.7097;5.7073;7.2018
2021-02-02 16:16:00;ST0001;1.7055;1.6985;1.7692;1.7014
2021-02-02 16:17:00;ST0002;5.6706;5.685;5.687;7.2067
2021-02-02 16:17:00;ST0001;1.6796;1.6949;1.6986;1.6914
2021-02-02 16:18:00;ST0001;1.6752;1.679;1.6228;1.6567
2021-02-02 16:18:00;ST0002;5.6708;5.6758;5.667;7.17
2021-02-02 16:19:00;ST0002;5.676;5.6664;5.6819;7.1829
2021-02-02 16:19:00;ST0001;1.6639;1.6811;1.66;1.6683
2021-02-02 16:20:00;ST0002;5.6177;5.6604;5.6476;7.1523
2021-02-02 16:20:00;ST0001;1.6514;1.6279;1.7045;1.6413
2021-02-02 16:21:00;ST0002;5.6566;5.6322;5.6545;7.1418
2021-02-02 16:21:00;ST0001;1.6722;1.6636;1.5462;1.6715
2021-02-02 16:22:00;ST0002;5.6131;5.6176;5.5945;7.1123
2021-02-02 16:22:00;ST0001;1.6021;1.6051;1.6414;1.6093
2021-02-02 16:23:00;ST0002;5.5842;5.5814;5.5756;7.0686
2021-02-02 16:23:00;ST0001;1.569;1.5828;1.5331;1.5723
2021-02-02 16:24:00;ST0002;5.568;5.5766;5.5724;7.0521
2021-02-02 16:24:00;ST0001;1.5706;1.5713;1.6165;1.5656
2021-02-02 16:25:00;ST0002;5.5191;5.5294;5.5305;7.0474
2021-02-02 16:25:00;ST0001;1.5342;1.5414;1.5395;1.5515
2021-02-02 16:26:00;ST0001;1.5098;1.4956;1.4376;1.5117
2021-02-02 16:26:00;ST0002;5.5072;5.5175;5.5076;7.0095
2021-02-02 16:27:00;ST0001;1.5019;1.5147;1.4585;1.5103
2021-02-02 16:27:00;ST0002;5.5001;5.5107;5.5084;7.0035
2021-02-02 16:28:00;ST0001;1.4612;1.4562;1.4506;1.4553
2021-02-02 16:28:00;ST0002;5.4603;5.4553;5.4554;6.9589
2021-02-02 16:29:00;ST0002;5.493;5.5121;5.5118;7.0071
2021-02-02 16:29:00;ST0001;1.4926;1.5;1.5819;1.4981
2021-02-02 16:30:00;ST0002;5.4715;5.4851;5.4766;6.9726
2021-02-02 16:30:00;ST0001;1.4669;1.4868;1.4437;1.4901
2021-02-02 16:31:00;ST0001;1.4465;1.4602;1.4968;1.4555
2021-02-02 16:31:00;ST0002;5.4375;5.4556;5.453;6.9359
2021-02-02 16:32:00;ST0001;1.4493;1.4558;1.4221;1.4606
2021-02-02 16:32:00;ST0002;5.4621;5.4467;5.46;6.9479
2021-02-02 16:33:00;ST0002;5.4941;5.4812;5.51;6.9955
2021-02-02 16:33:00;ST0001;1.4969;1.491;1.5946;1.4927
2021-02-02 16:34:00;ST0002;5.4372;5.4367;5.4427;6.9301
2021-02-02 16:34:00;ST0001;1.4278;1.4304;1.4421;1.4423
2021-02-02 16:35:00;ST0002;5.4134;5.4241;5.4059;6.9112
2021-02-02 16:35:00;ST0001;1.4238;1.4275;1.5045;1.4215
2021-02-02 16:36:00;ST0002;5.4118;5.3837;5.3919;6.8788
2021-02-02 16:36:00;ST0001;1.376;1.3624;1.4437;1.3787
2021-02-02 16:37:00;ST0002;5.3658;5.3783;5.361;6.8612
2021-02-02 16:37:00;ST0001;1.3802;1.3729;1.3888;1.3541
2021-02-02 16:38:00;ST0002;5.3139;5.3085;5.3112;6.7945
2021-02-02 16:38:00;ST0001;1.3277;1.3019;1.3246;1.3196
2021-02-02 16:39:00;ST0001;1.2839;1.2863;1.3142;1.2956
2021-02-02 16:39:00;ST0002;5.2728;5.3023;5.2653;6.7716
2021-02-02 16:40:00;ST0001;1.2626;1.2331;1.2001;1.2342
2021-02-02 16:40:00;ST0002;5.2538;5.2583;5.2499;6.7292
2021-02-02 16:41:00;ST0001;1.2421;1.2219;1.1782;1.2384
2021-02-02 16:41:00;ST0002;5.2222;5.2408;5.2261;6.7347
2021-02-02 16:42:00;ST0002;5.1811;5.1936;5.2024;6.695
2021-02-02 16:42:00;ST0001;1.2064;1.1921;1.1867;1.1804
2021-02-02 16:43:00;ST0001;1.1758;1.1631;1.2095;1.1724
2021-02-02 16:43:00;ST0002;5.1601;5.1688;5.1687;6.664
2021-02-02 16:44:00;ST0002;5.1556;5.1681;5.1547;6.6635
2021-02-02 16:44:00;ST0001;1.1523;1.1479;1.1736;1.1704
2021-02-02 16:45:00;ST0001;1.1587;1.1399;1.1498;1.1413
2021-02-02 16:45:00;ST0002;5.1442;5.1378;5.1381;6.6397
2021-02-02 16:46:00;ST0001;1.0768;1.0702;1.0419;1.0695
2021-02-02 16:46:00;ST0002;5.0843;5.059;5.0709;6.5788
2021-02-02 16:47:00;ST0001;1.0535;1.0525;1.0773;1.0432
2021-02-02 16:47:00;ST0002;5.0749;5.0541;5.0605;6.536
2021-02-02 16:48:00;ST0001;1.0333;1.0334;1.0349;1.0238
2021-02-02 16:48:00;ST0002;5.0371;5.0277;5.0042;6.5415
2021-02-02 16:49:00;ST0001;0.9798;0.9766;0.939;0.9706
2021-02-02 16:49:00;ST0002;4.973;4.982;4.9822;6.5012
2021-02-02 16:50:00;ST0001;0.9297;0.9298;0.9568;0.93
2021-02-02 16:50:00;ST0002;4.9112;4.9216;4.9147;6.4281
2021-02-02 16:51:00;ST0001;0.9119;0.8975;0.8045;0.8819
2021-02-02 16:51:00;ST0002;4.8871;4.8914;4.9001;6.4122
2021-02-02 16:52:00;ST0001;0.8618;0.8694;0.8989;0.856
2021-02-02 16:52:00;ST0002;4.8555;4.8596;4.857;6.3523
2021-02-02 16:53:00;ST0002;4.8242;4.844;4.8097;6.3023
2021-02-02 16:53:00;ST0001;0.8352;0.8324;0.8061;0.7997
2021-02-02 16:54:00;ST0002;4.8258;4.8134;4.8441;6.3233
2021-02-02 16:54:00;ST0001;0.8078;0.8291;0.7947;0.8161
2021-02-02 16:55:00;ST0002;4.767;4.7784;4.7827;6.2776
2021-02-02 16:55:00;ST0001;0.7845;0.7757;0.7545;0.7681
2021-02-02 16:56:00;ST0002;4.7682;4.7507;4.7667;6.2751
2021-02-02 16:56:00;ST0001;0.7572;0.7664;0.7171;0.7714
2021-02-02 16:57:00;ST0002;4.7104;4.7093;4.7236;6.2068
2021-02-02 16:57:00;ST0001;0.7107;0.7046;0.6142;0.7093
2021-02-02 16:58:00;ST0002;4.6842;4.696;4.6982;6.1876
2021-02-02 16:58:00;ST0001;0.6858;0.6844;0.7038;0.6955
2021-02-02 16:59:00;ST0002;4.6312;4.6038;4.6098;6.0951
2021-02-02 16:59:00;ST0001;0.5914;0.5993;0.5381;0.6089
2021-02-02 17:00:00;ST0001;0.5717;0.5587;0.546;0.5648
2021-02-02 17:00:00;ST0002;4.5659;4.552;4.5672;6.0641
2021-02-02 17:01:00;ST0001;0.5204;0.5033;0.4708;0.5071
2021-02-02 17:01:00;ST0002;4.5211;4.5149;4.525;6.0031
2021-02-02 17:02:00;ST0001;0.4781;0.4664;0.4335;0.4617
2021-02-02 17:02:00;ST0002;4.4594;4.4725;4.4732;5.9664
2021-02-02 17:03:00;ST0001;0.4047;0.4023;0.3657;0.4033
2021-02-02 17:03:00;ST0002;4.3972;4.3869;4.3991;5.8866
2021-02-02 17:04:00;ST0002;4.4051;4.3856;4.3901;5.8947
2021-02-02 17:04:00;ST0001;0.3764;0.3731;0.4406;0.3721
2021-02-02 17:05:00;ST0001;0.3399;0.3403;0.3064;0.3385
2021-02-02 17:05:00;ST0002;4.3402;4.321;4.33;5.8298
2021-02-02 17:06:00;ST0001;0.3112;0.3062;0.3549;0.3167
2021-02-02 17:06:00;ST0002;4.3228;4.3088;4.3217;5.8127
2021-02-02 17:07:00;ST0001;0.2476;0.2483;0.1855;0.2753
2021-02-02 17:07:00;ST0002;4.2304;4.2599;4.2495;5.7543
2021-02-02 17:08:00;ST0002;4.2627;4.2695;4.2876;5.7753
2021-02-02 17:08:00;ST0001;0.2636;0.2662;0.2866;0.2571
2021-02-02 17:09:00;ST0002;4.2445;4.2202;4.24;5.7568
2021-02-02 17:09:00;ST0001;0.2315;0.2359;0.2358;0.2415
2021-02-02 17:10:00;ST0002;4.2492;4.2448;4.253;5.7311
2021-02-02 17:10:00;ST0001;0.221;0.2334;0.2484;0.2273
2021-02-02 17:11:00;ST0002;4.1876;4.2292;4.195;5.7102
2021-02-02 17:11:00;ST0001;0.1896;0.1995;0.1665;0.1964
2021-02-02 17:12:00;ST0002;4.1833;4.1626;4.1774;5.6809
2021-02-02 17:12:00;ST0001;0.1726;0.1751;0.3234;0.1894
2021-02-02 17:13:00;ST0002;4.1398;4.1412;4.1459;5.6302
2021-02-02 17:13:00;ST0001;0.1518;0.1468;0.0608;0.1461
2021-02-02 17:14:00;ST0002;4.1387;4.1449;4.1391;5.629
2021-02-02 17:14:00;ST0001;0.1281;0.1072;0.1813;0.1382
2021-02-02 17:15:00;ST0002;4.1209;4.1168;4.1093;5.6249
2021-02-02 17:15:00;ST0001;0.1044;0.1026;-0.0023;0.1036
2021-02-02 17:16:00;ST0002;4.0838;4.1092;4.0838;5.5941
2021-02-02 17:16:00;ST0001;0.1028;0.0741;0.1896;0.1102
2021-02-02 17:17:00;ST0001;0.0648;0.0441;0.0817;0.0612
2021-02-02 17:17:00;ST0002;4.0308;4.0607;4.0657;5.556
2021-02-02 17:18:00;ST0002;3.9832;3.9912;3.9973;5.5024
2021-02-02 17:18:00;ST0001;-0.012;-0.0323;-0.0053;-0.0068
2021-02-02 17:19:00;ST0002;3.963;3.9627;3.9521;5.4609
2021-02-02 17:19:00;ST0001;-0.0405;-0.0582;-0.0826;-0.0699
2021-02-02 17:20:00;ST0001;-0.0257;-0.0251;-0.0811;0.0066
2021-02-02 17:20:00;ST0002;3.9964;3.9924;3.9682;5.5004
2021-02-02 17:21:00;ST0002;3.962;3.9597;3.9678;5.4791
2021-02-02 17:21:00;ST0001;-0.0526;-0.0252;0.03;-0.0179
2021-02-02 17:22:00;ST0002;3.982;3.9719;3.9675;5.4873
2021-02-02 17:22:00;ST0001;-0.0134;-0.0315;-0.0412;-0.0251
2021-02-02 17:23:00;ST0001;-0.0185;-0.0062;-0.0579;-0.0078
2021-02-02 17:23:00;ST0002;3.9969;3.9911;3.9779;5.4918
2021-02-02 17:24:00;ST0001;-0.0696;-0.0315;-0.0519;-0.0401
2021-02-02 17:24:00;ST0002;3.9447;3.9458;3.9417;5.4404
2021-02-02 17:25:00;ST0001;-0.0867;-0.0696;-0.0094;-0.073
2021-02-02 17:25:00;ST0002;3.912;3.9241;3.9247;5.4202
2021-02-02 17:26:00;ST0001;-0.1488;-0.14;-0.0687;-0.153
2021-02-02 17:26:00;ST0002;3.8602;3.8582;3.8474;5.3627
2021-02-02 17:27:00;ST0001;-0.1476;-0.1582;-0.0946;-0.1641
2021-02-02 17:27:00;ST0002;3.8283;3.8471;3.8239;5.3361
2021-02-02 17:28:00;ST0001;-0.1654;-0.18;-0.2343;-0.1998
2021-02-02 17:28:00;ST0002;3.813;3.826;3.8252;5.3094
2021-02-02 17:29:00;ST0002;3.8312;3.8347;3.8121;5.3407
2021-02-02 17:29:00;ST0001;-0.1576;-0.1624;-0.0955;-0.157
2021-02-02 17:30:00;ST0002;3.7915;3.7774;3.8013;5.2811
2021-02-02 17:30:00;ST0001;-0.1983;-0.1929;-0.2233;-0.1976
2021-02-02 17:31:00;ST0002;3.7578;3.7685;3.7748;5.2853
2021-02-02 17:31:00;ST0001;-0.2289;-0.2233;-0.2725;-0.2324
2021-02-02 17:32:00;ST0001;-0.224;-0.2166;-0.2064;-0.2465
2021-02-02 17:32:00;ST0002;3.7626;3.7827;3.7799;5.2627
2021-02-02 17:33:00;ST0001;-0.2755;-0.2734;-0.3821;-0.2762
2021-02-02 17:33:00;ST0002;3.7404;3.719;3.7259;5.2253
2021-02-02 17:34:00;ST0001;-0.2908;-0.3339;-0.3277;-0.3417
2021-02-02 17:34:00;ST0002;3.6911;3.6736;3.686;5.1784
2021-02-02 17:35:00;ST0001;-0.348;-0.3581;-0.3959;-0.3657
2021-02-02 17:35:00;ST0002;3.6328;3.6398;3.6439;5.161
2021-02-02 17:36:00;ST0001;-0.4326;-0.3984;-0.4162;-0.4153
2021-02-02 17:36:00;ST0002;3.5914;3.5988;3.583;5.0878
2021-02-02 17:37:00;ST0001;-0.4037;-0.4224;-0.4562;-0.405
2021-02-02 17:37:00;ST0002;3.5733;3.5882;3.6122;5.0965
2021-02-02 17:38:00;ST0002;3.4932;3.5205;3.5233;5.0089
2021-02-02 17:38:00;ST0001;-0.5015;-0.4891;-0.4736;-0.4922
2021-02-02 17:39:00;ST0002;3.4784;3.4692;3.4759;4.9904
2021-02-02 17:39:00;ST0001;-0.5197;-0.5206;-0.5821;-0.5077
2021-02-02 17:40:00;ST0002;3.453;3.4499;3.4439;4.9415
2021-02-02 17:40:00;ST0001;-0.5618;-0.5567;-0.5355;-0.5577
2021-02-02 17:41:00;ST0002;3.3999;3.4118;3.4024;4.9109
2021-02-02 17:41:00;ST0001;-0.5869;-0.6018;-0.5918;-0.589
2021-02-02 17:42:00;ST0001;-0.6352;-0.6271;-0.6719;-0.637
2021-02-02 17:42:00;ST0002;3.3594;3.3826;3.3879;4.8567
2021-02-02 17:43:00;ST0001;-0.675;-0.6724;-0.7306;-0.6966
2021-02-02 17:43:00;ST0002;3.3123;3.3073;3.3143;4.8354
2021-02-02 17:44:00;ST0002;3.2641;3.2726;3.2474;4.7648
2021-02-02 17:44:00;ST0001;-0.7332;-0.7207;-0.78;-0.7342
2021-02-02 17:45:00;ST0002;3.2604;3.2547;3.2845;4.7547
2021-02-02 17:45:00;ST0001;-0.7276;-0.7287;-0.7772;-0.744
2021-02-02 17:46:00;ST0002;3.2579;3.2781;3.2709;4.7564
2021-02-02 17:46:00;ST0001;-0.7209;-0.7479;-0.7249;-0.7256
2021-02-02 17:47:00;ST0001;-0.7085;-0.7061;-0.7747;-0.718
2021-02-02 17:47:00;ST0002;3.282;3.2819;3.2813;4.7724
2021-02-02 17:48:00;ST0002;3.294;3.2889;3.2872;4.7774
2021-02-02 17:48:00;ST0001;-0.711;-0.7355;-0.8099;-0.7185
2021-02-02 17:49:00;ST0002;3.2558;3.266;3.2698;4.7861
2021-02-02 17:49:00;ST0001;-0.7327;-0.753;-0.7497;-0.7335
2021-02-02 17:50:00;ST0002;3.1961;3.1906;3.1979;4.692
2021-02-02 17:50:00;ST0001;-0.7882;-0.7862;-0.8371;-0.8057
2021-02-02 17:51:00;ST0002;3.1811;3.1913;3.1792;4.6715
2021-02-02 17:51:00;ST0001;-0.8264;-0.8197;-0.8378;-0.8207
2021-02-02 17:52:00;ST0002;3.1446;3.1328;3.1355;4.6535
2021-02-02 17:52:00;ST0001;-0.8585;-0.879;-0.8476;-0.8529
2021-02-02 17:53:00;ST0002;3.1195;3.1181;3.1132;4.627
2021-02-02 17:53:00;ST0001;-0.8604;-0.8921;-0.823;-0.8567
2021-02-02 17:54:00;ST0002;3.1025;3.114;3.105;4.6158
2021-02-02 17:54:00;ST0001;-0.9026;-0.882;-0.8453;-0.8793
2021-02-02 17:55:00;ST0001;-0.9139;-0.8918;-0.9478;-0.9065
2021-02-02 17:55:00;ST0002;3.0925;3.0808;3.091;4.5987
2021-02-02 17:56:00;ST0002;3.1032;3.1099;3.1148;4.6192
2021-02-02 17:56:00;ST0001;-0.8954;-0.9007;-0.9154;-0.9082
2021-02-02 17:57:00;ST0001;-0.9282;-0.9284;-0.8723;-0.933
2021-02-02 17:57:00;ST0002;3.0649;3.0773;3.0719;4.5776
2021-02-02 17:58:00;ST0002;3.0463;3.0368;3.0223;4.546
2021-02-02 17:58:00;ST0001;-0.9829;-0.9607;-0.9828;-0.982
2021-02-02 17:59:00;ST0002;2.9859;2.9829;2.9899;4.4875
2021-02-02 17:59:00;ST0001;-0.9962;-1.0048;-0.9953;-1.0141
2021-02-02 18:00:00;ST0002;2.9805;2.9774;2.9684;4.4829
2021-02-02 18:00:00;ST0001;-1.0204;-1.0359;-1.0254;-1.0295
2021-02-02 18:01:00;ST0002;2.9267;2.9288;2.9506;4.4478
2021-02-02 18:01:00;ST0001;-1.0542;-1.0761;-1.0545;-1.0533
2021-02-02 18:02:00;ST0002;2.8926;2.9341;2.8909;4.3956
2021-02-02 18:02:00;ST0001;-1.0936;-1.0828;-1.0452;-1.105
2021-02-02 18:03:00;ST0002;2.8957;2.9028;2.8948;4.3839
2021-02-02 18:03:00;ST0001;-1.1143;-1.1117;-1.1015;-1.1025
2021-02-02 18:04:00;ST0002;2.8677;2.8678;2.8523;4.3576
2021-02-02 18:04:00;ST0001;-1.1624;-1.1342;-1.1621;-1.1304
2021-02-02 18:05:00;ST0002;2.8433;2.8685;2.8667;4.3706
2021-02-02 18:05:00;ST0001;-1.1385;-1.1381;-1.0667;-1.1502
2021-02-02 18:06:00;ST0001;-1.1525;-1.1393;-1.1642;-1.143
2021-02-02 18:06:00;ST0002;2.8703;2.8742;2.8702;4.3611
2021-02-02 18:07:00;ST0002;2.8423;2.8558;2.83;4.3278
2021-02-02 18:07:00;ST0001;-1.1604;-1.1701;-1.157;-1.167
2021-02-02 18:08:00;ST0001;-1.1631;-1.1652;-1.155;-1.1703
2021-02-02 18:08:00;ST0002;2.8621;2.8608;2.8397;4.3493
2021-02-02 18:09:00;ST0002;2.8666;2.8464;2.8526;4.3602
2021-02-02 18:09:00;ST0001;-1.1371;-1.1369;-1.0928;-1.1508
2021-02-02 18:10:00;ST0001;-1.1819;-1.1853;-1.1468;-1.1705
2021-02-02 18:10:00;ST0002;2.8236;2.8011;2.8104;4.3153
2021-02-02 18:11:00;ST0002;2.7958;2.8044;2.8054;4.3118
2021-02-02 18:11:00;ST0001;-1.1918;-1.1948;-1.2696;-1.1964
2021-02-02 18:12:00;ST0001;-1.2195;-1.2188;-1.2522;-1.2233
2021-02-02 18:12:00;ST0002;2.7968;2.7918;2.8085;4.2893
2021-02-02 18:13:00;ST0002;2.7882;2.7837;2.7813;4.2983
2021-02-02 18:13:00;ST0001;-1.2115;-1.212;-1.2406;-1.2183
2021-02-02 18:14:00;ST0001;-1.2192;-1.2459;-1.264;-1.2372
2021-02-02 18:14:00;ST0002;2.7628;2.762;2.7752;4.2766
2021-02-02 18:15:00;ST0002;2.7526;2.7486;2.7504;4.2538
2021-02-02 18:15:00;ST0001;-1.254;-1.2445;-1.1494;-1.2381
2021-02-02 18:16:00;ST0002;2.692;2.7064;2.6971;4.1989
2021-02-02 18:16:00;ST0001;-1.3045;-1.296;-1.3503;-1.2941
2021-02-02 18:17:00;ST0002;2.6634;2.6474;2.6451;4.1527
2021-02-02 18:17:00;ST0001;-1.3467;-1.3549;-1.337;-1.3457
2021-02-02 18:18:00;ST0002;2.6461;2.6506;2.6282;4.1545
2021-02-02 18:18:00;ST0001;-1.3516;-1.3471;-1.3448;-1.3367
2021-02-02 18:19:00;ST0001;-1.3414;-1.3562;-1.3412;-1.3594
2021-02-02 18:19:00;ST0002;2.6484;2.6173;2.6375;4.1254
2021-02-02 18:20:00;ST0001;-1.3669;-1.3881;-1.4598;-1.3822
2021-02-02 18:20:00;ST0002;2.6311;2.6148;2.6123;4.1175
2021-02-02 18:21:00;ST0002;2.5805;2.6052;2.5838;4.0726
2021-02-02 18:21:00;ST0001;-1.4226;-1.4223;-1.3028;-1.4093
2021-02-02 18:22:00;ST0001;-1.4821;-1.4627;-1.5842;-1.4492
2021-02-02 18:22:00;ST0002;2.5369;2.5473;2.5278;4.0398
2021-02-02 18:23:00;ST0002;2.4861;2.4809;2.4873;3.9825
2021-02-02 18:23:00;ST0001;-1.5136;-1.514;-1.5131;-1.5237
2021-02-02 18:24:00;ST0001;-1.5347;-1.5438;-1.5277;-1.5465
2021-02-02 18:24:00;ST0002;2.4663;2.4472;2.4477;3.946
2021-02-02 18:25:00;ST0001;-1.5523;-1.5417;-1.5488;-1.5392
2021-02-02 18:25:00;ST0002;2.4648;2.4572;2.4696;3.9636
2021-02-02 18:26:00;ST0001;-1.5586;-1.5482;-1.5358;-1.5611
2021-02-02 18:26:00;ST0002;2.4345;2.4355;2.4129;3.9386
2021-02-02 18:27:00;ST0001;-1.5767;-1.5858;-1.6177;-1.5937
2021-02-02 18:27:00;ST0002;2.4046;2.4169;2.4261;3.9017
2021-02-02 18:28:00;ST0001;-1.6093;-1.5895;-1.5972;-1.6038
2021-02-02 18:28:00;ST0002;2.3937;2.4063;2.3631;3.8923
2021-02-02 18:29:00;ST0001;-1.6188;-1.6129;-1.5333;-1.6251
2021-02-02 18:29:00;ST0002;2.3726;2.3777;2.3808;3.8895
2021-02-02 18:30:00;ST0001;-1.6476;-1.6528;-1.6827;-1.6697
2021-02-02 18:30:00;ST0002;2.3431;2.3317;2.3598;3.8302
2021-02-02 18:31:00;ST0001;-1.6567;-1.6498;-1.6044;-1.6538
2021-02-02 18:31:00;ST0002;2.3577;2.361;2.367;3.8469
2021-02-02 18:32:00;ST0001;-1.6987;-1.6702;-1.7104;-1.6864
2021-02-02 18:32:00;ST0002;2.3186;2.3115;2.2922;3.8013
2021-02-02 18:33:00;ST0001;-1.7482;-1.7373;-1.741;-1.7126
2021-02-02 18:33:00;ST0002;2.2671;2.2682;2.2652;3.7839
2021-02-02 18:34:00;ST0002;2.2145;2.2124;2.2136;3.7371
2021-02-02 18:34:00;ST0001;-1.7649;-1.7723;-1.81;-1.7791
2021-02-02 18:35:00;ST0001;-1.8219;-1.8174;-1.8134;-1.8337
2021-02-02 18:35:00;ST0002;2.1804;2.1668;2.1766;3.6843
2021-02-02 18:36:00;ST0002;2.1164;2.132;2.1155;3.6294
2021-02-02 18:36:00;ST0001;-1.877;-1.8854;-1.8995;-1.8745
2021-02-02 18:37:00;ST0001;-1.939;-1.9143;-1.8896;-1.9144
2021-02-02 18:37:00;ST0002;2.0782;2.0756;2.0745;3.5791
2021-02-02 18:38:00;ST0002;2.0562;2.0446;2.0536;3.5485
2021-02-02 18:38:00;ST0001;-1.9523;-1.9449;-1.9794;-1.9334
2021-02-02 18:39:00;ST0002;1.9956;2.0053;2.0027;3.4894
2021-02-02 18:39:00;ST0001;-2.0039;-2.0136;-2.0037;-1.9965
2021-02-02 18:40:00;ST0001;-2.0564;-2.0426;-2.1019;-2.0333
2021-02-02 18:40:00;ST0002;1.9496;1.9608;1.9647;3.4478
2021-02-02 18:41:00;ST0001;-2.066;-2.0494;-2.0031;-2.0545
2021-02-02 18:41:00;ST0002;1.9534;1.9557;1.9392;3.4586
2021-02-02 18:42:00;ST0001;-2.0672;-2.0583;-2.1442;-2.0596
2021-02-02 18:42:00;ST0002;1.9564;1.9366;1.9441;3.4572
2021-02-02 18:43:00;ST0002;1.9109;1.9158;1.9203;3.3969
2021-02-02 18:43:00;ST0001;-2.0862;-2.085;-2.0777;-2.0955
2021-02-02 18:44:00;ST0002;1.852;1.8615;1.8432;3.3577
2021-02-02 18:44:00;ST0001;-2.1356;-2.1562;-2.2014;-2.1544
2021-02-02 18:45:00;ST0002;1.805;1.8309;1.7966;3.3172
2021-02-02 18:45:00;ST0001;-2.1819;-2.191;-2.1415;-2.1919
2021-02-02 18:46:00;ST0002;1.8111;1.8143;1.8146;3.3198
2021-02-02 18:46:00;ST0001;-2.1836;-2.1861;-2.1479;-2.1717
2021-02-02 18:47:00;ST0002;1.7829;1.7906;1.7927;3.2796
2021-02-02 18:47:00;ST0001;-2.2066;-2.2073;-2.2418;-2.2133
2021-02-02 18:48:00;ST0002;1.75;1.7671;1.7198;3.2567
2021-02-02 18:48:00;ST0001;-2.2629;-2.2318;-2.2446;-2.2583
2021-02-02 18:49:00;ST0002;1.7309;1.7475;1.7489;3.2584
2021-02-02 18:49:00;ST0001;-2.2748;-2.2558;-2.2498;-2.2608
2021-02-02 18:50:00;ST0002;1.7275;1.7345;1.7165;3.2268
2021-02-02 18:50:00;ST0001;-2.2764;-2.2662;-2.2658;-2.2831
2021-02-02 18:51:00;ST0002;1.7079;1.7192;1.7185;3.2113
2021-02-02 18:51:00;ST0001;-2.2823;-2.2818;-2.3554;-2.2854
2021-02-02 18:52:00;ST0001;-2.3115;-2.2853;-2.2659;-2.2936
